ディレクトリID,U1,U2,U3,U4,U5,genre
509761,食品,チーズ・乳製品,ヨーグルト,無糖ヨーグルト,,食品 > チーズ・乳製品 > ヨーグルト > 無糖ヨーグルト
509763,食品,チーズ・乳製品,生クリーム・ホイップクリーム,,,食品 > チーズ・乳製品 > 生クリーム・ホイップクリーム
567682,食品,パン・ジャム・シリアル,クルトン,,,食品 > パン・ジャム・シリアル > クルトン
207838,食品,パン・ジャム・シリアル,ジャム・はちみつ,コンポート,,食品 > パン・ジャム・シリアル > ジャム・はちみつ > コンポート
110477,食品,パン・ジャム・シリアル,ジャム・はちみつ,ジャム・コンフィチュール,,食品 > パン・ジャム・シリアル > ジャム・はちみつ > ジャム・コンフィチュール
567704,食品,パン・ジャム・シリアル,ジャム・はちみつ,その他,,食品 > パン・ジャム・シリアル > ジャム・はちみつ > その他
502932,食品,パン・ジャム・シリアル,ジャム・はちみつ,チョコレートクリーム,,食品 > パン・ジャム・シリアル > ジャム・はちみつ > チョコレートクリーム
567253,食品,パン・ジャム・シリアル,ジャム・はちみつ,はちみつ・ハニー,ナッツのはちみつ漬け,食品 > パン・ジャム・シリアル > ジャム・はちみつ > はちみつ・ハニー > ナッツのはちみつ漬け
507768,食品,パン・ジャム・シリアル,ジャム・はちみつ,はちみつ・ハニー,はちみつ,食品 > パン・ジャム・シリアル > ジャム・はちみつ > はちみつ・ハニー > はちみつ
567251,食品,パン・ジャム・シリアル,ジャム・はちみつ,はちみつ・ハニー,マヌカハニー,食品 > パン・ジャム・シリアル > ジャム・はちみつ > はちみつ・ハニー > マヌカハニー
567252,食品,パン・ジャム・シリアル,ジャム・はちみつ,はちみつ・ハニー,巣蜜・コムハニー,食品 > パン・ジャム・シリアル > ジャム・はちみつ > はちみつ・ハニー > 巣蜜・コムハニー
204814,食品,パン・ジャム・シリアル,ジャム・はちみつ,ピューレ,,食品 > パン・ジャム・シリアル > ジャム・はちみつ > ピューレ
404976,食品,パン・ジャム・シリアル,ジャム・はちみつ,ピーナッツクリーム・ピーナッツバター,,食品 > パン・ジャム・シリアル > ジャム・はちみつ > ピーナッツクリーム・ピーナッツバター
502933,食品,パン・ジャム・シリアル,ジャム・はちみつ,ミルククリーム,,食品 > パン・ジャム・シリアル > ジャム・はちみつ > ミルククリーム
562080,食品,パン・ジャム・シリアル,ジャム・はちみつ,メープルシロップ,,食品 > パン・ジャム・シリアル > ジャム・はちみつ > メープルシロップ
566676,食品,パン・ジャム・シリアル,シリアル,オートミール,,食品 > パン・ジャム・シリアル > シリアル > オートミール
566678,食品,パン・ジャム・シリアル,シリアル,グラノーラ,,食品 > パン・ジャム・シリアル > シリアル > グラノーラ
566675,食品,パン・ジャム・シリアル,シリアル,コーンフレーク,,食品 > パン・ジャム・シリアル > シリアル > コーンフレーク
204876,食品,パン・ジャム・シリアル,シリアル,その他,,食品 > パン・ジャム・シリアル > シリアル > その他
566680,食品,パン・ジャム・シリアル,シリアル,ブラン,,食品 > パン・ジャム・シリアル > シリアル > ブラン
566677,食品,パン・ジャム・シリアル,シリアル,ミューズリー,,食品 > パン・ジャム・シリアル > シリアル > ミューズリー
566679,食品,パン・ジャム・シリアル,シリアル,玄米フレーク,,食品 > パン・ジャム・シリアル > シリアル > 玄米フレーク
204875,食品,パン・ジャム・シリアル,セット・詰め合わせ,,,食品 > パン・ジャム・シリアル > セット・詰め合わせ
201211,食品,パン・ジャム・シリアル,パン,イングリッシュマフィン,,食品 > パン・ジャム・シリアル > パン > イングリッシュマフィン
304733,食品,パン・ジャム・シリアル,パン,グリッシーニ,,食品 > パン・ジャム・シリアル > パン > グリッシーニ
204872,食品,パン・ジャム・シリアル,パン,クロワッサン,,食品 > パン・ジャム・シリアル > パン > クロワッサン
201210,食品,パン・ジャム・シリアル,パン,スコーン,,食品 > パン・ジャム・シリアル > パン > スコーン
564084,食品,パン・ジャム・シリアル,パン,セット・詰め合わせ,,食品 > パン・ジャム・シリアル > パン > セット・詰め合わせ
564083,食品,パン・ジャム・シリアル,パン,その他,,食品 > パン・ジャム・シリアル > パン > その他
100296,食品,パン・ジャム・シリアル,パン,デニッシュ,,食品 > パン・ジャム・シリアル > パン > デニッシュ
304734,食品,パン・ジャム・シリアル,パン,ドイツパン,,食品 > パン・ジャム・シリアル > パン > ドイツパン
566674,食品,パン・ジャム・シリアル,パン,ナン,,食品 > パン・ジャム・シリアル > パン > ナン
567729,食品,パン・ジャム・シリアル,パン,フォカッチャ,,食品 > パン・ジャム・シリアル > パン > フォカッチャ
410976,食品,パン・ジャム・シリアル,パン,フランスパン,,食品 > パン・ジャム・シリアル > パン > フランスパン
201129,食品,パン・ジャム・シリアル,パン,プレッツェル,,食品 > パン・ジャム・シリアル > パン > プレッツェル
201212,食品,パン・ジャム・シリアル,パン,ベーグル,,食品 > パン・ジャム・シリアル > パン > ベーグル
204873,食品,パン・ジャム・シリアル,パン,ロールパン,,食品 > パン・ジャム・シリアル > パン > ロールパン
214286,食品,パン・ジャム・シリアル,パン,菓子パン,あんパン,食品 > パン・ジャム・シリアル > パン > 菓子パン > あんパン
214287,食品,パン・ジャム・シリアル,パン,菓子パン,クリームパン,食品 > パン・ジャム・シリアル > パン > 菓子パン > クリームパン
214288,食品,パン・ジャム・シリアル,パン,菓子パン,ジャムパン,食品 > パン・ジャム・シリアル > パン > 菓子パン > ジャムパン
100295,食品,パン・ジャム・シリアル,パン,菓子パン,その他,食品 > パン・ジャム・シリアル > パン > 菓子パン > その他
214289,食品,パン・ジャム・シリアル,パン,菓子パン,チョコレートパン,食品 > パン・ジャム・シリアル > パン > 菓子パン > チョコレートパン
214290,食品,パン・ジャム・シリアル,パン,菓子パン,メロンパン,食品 > パン・ジャム・シリアル > パン > 菓子パン > メロンパン
100297,食品,パン・ジャム・シリアル,パン,食パン,,食品 > パン・ジャム・シリアル > パン > 食パン
204874,食品,パン・ジャム・シリアル,パン,惣菜パン,,食品 > パン・ジャム・シリアル > パン > 惣菜パン
502854,食品,フルーツ・果物,アボカド,,,食品 > フルーツ・果物 > アボカド
200978,食品,フルーツ・果物,あんず,,,食品 > フルーツ・果物 > あんず
304588,食品,フルーツ・果物,いちご,,,食品 > フルーツ・果物 > いちご
502855,食品,フルーツ・果物,イチジク,,,食品 > フルーツ・果物 > イチジク
304593,食品,フルーツ・果物,オレンジ,,,食品 > フルーツ・果物 > オレンジ
404940,食品,フルーツ・果物,かぼす,,,食品 > フルーツ・果物 > かぼす
200976,食品,フルーツ・果物,キウイフルーツ,,,食品 > フルーツ・果物 > キウイフルーツ
502856,食品,フルーツ・果物,グレープフルーツ,,,食品 > フルーツ・果物 > グレープフルーツ
304602,食品,フルーツ・果物,さくらんぼ,,,食品 > フルーツ・果物 > さくらんぼ
509730,食品,フルーツ・果物,ザクロ,,,食品 > フルーツ・果物 > ザクロ
568227,食品,フルーツ・果物,じゃばら,,,食品 > フルーツ・果物 > じゃばら
304607,食品,フルーツ・果物,スイカ,,,食品 > フルーツ・果物 > スイカ
200988,食品,フルーツ・果物,すだち,,,食品 > フルーツ・果物 > すだち
110457,食品,フルーツ・果物,セット・詰め合わせ,,,食品 > フルーツ・果物 > セット・詰め合わせ
112668,食品,フルーツ・果物,その他,,,食品 > フルーツ・果物 > その他
200985,食品,フルーツ・果物,ドラゴンフルーツ,,,食品 > フルーツ・果物 > ドラゴンフルーツ
200974,食品,フルーツ・果物,ドリアン,,,食品 > フルーツ・果物 > ドリアン
502866,食品,フルーツ・果物,パイナップル,,,食品 > フルーツ・果物 > パイナップル
566895,食品,フルーツ・果物,パッションフルーツ,,,食品 > フルーツ・果物 > パッションフルーツ
410842,食品,フルーツ・果物,バナナ,,,食品 > フルーツ・果物 > バナナ
200982,食品,フルーツ・果物,パパイヤ,,,食品 > フルーツ・果物 > パパイヤ
509731,食品,フルーツ・果物,びわ,,,食品 > フルーツ・果物 > びわ
304609,食品,フルーツ・果物,ブドウ,,,食品 > フルーツ・果物 > ブドウ
200977,食品,フルーツ・果物,プラム,,,食品 > フルーツ・果物 > プラム
200980,食品,フルーツ・果物,ブルーベリー,,,食品 > フルーツ・果物 > ブルーベリー
304613,食品,フルーツ・果物,マンゴスチン,,,食品 > フルーツ・果物 > マンゴスチン
410850,食品,フルーツ・果物,マンゴー,,,食品 > フルーツ・果物 > マンゴー
204805,食品,フルーツ・果物,みかん,,,食品 > フルーツ・果物 > みかん
200989,食品,フルーツ・果物,ミラクルフルーツ,,,食品 > フルーツ・果物 > ミラクルフルーツ
404942,食品,フルーツ・果物,メロン,,,食品 > フルーツ・果物 > メロン
